21.900000 -0.949149 0.280010 -0.595948 -0.787179
22.000000 -1.004111 0.204315 -0.500472 -0.723703
22.100000 -1.048677 0.135871 -0.388004 -0.642155
22.200000 -1.081146 0.076486 -0.258604 -0.542534
22.300000 -1.100493 0.027967 -0.131162 -0.424841
22.400000 -1.107945 -0.008493 -0.020711 -0.307369
22.500000 -1.105201 -0.034109 0.072746 -0.207969
22.600000 -1.093962 -0.050689 0.149212 -0.126642
22.700000 -1.075925 -0.060040 0.208685 -0.063387
22.800000 -1.052791 -0.063969 0.251166 -0.018205
22.900000 -1.026259 -0.064283 0.276654 0.008904
23.000000 -0.998027 -0.062791 0.285150 0.017940
30.000000 0.998027 0.062791 0.285150 0.017940
30.100000 1.026276 0.064284 0.277176 0.008921
30.200000 1.052930 0.063973 0.253254 -0.018138
30.300000 1.076395 0.060055 0.213382 -0.063236
30.400000 1.095075 0.050725 0.157563 -0.126373
30.500000 1.107376 0.034179 0.085795 -0.207549
30.600000 1.111703 0.008614 -0.001922 -0.306764
30.700000 1.106460 -0.027775 -0.105587 -0.424018
30.800000 1.090054 -0.076201 -0.225200 -0.541497
30.900000 1.061234 -0.135473 -0.348787 -0.640937
31.000000 1.020826 -0.203787 -0.456710 -0.722338
31.100000 0.970424 -0.279339 -0.548684 -0.785700
31.200000 0.911621 -0.360326 -0.624710 -0.831023
31.300000 0.846013 -0.444943 -0.684787 -0.858307
31.400000 0.775195 -0.531386 -0.728916 -0.867551
31.500000 0.700762 -0.617852 -0.757096 -0.858757
31.600000 0.624308 -0.702536 -0.769328 -0.831923
31.700000 0.547428 -0.783635 -0.765611 -0.787051
31.800000 0.471717 -0.859345 -0.745946 -0.724139
31.900000 0.398770 -0.927861 -0.710332 -0.643188
32.000000 0.330182 -0.987381 -0.658770 -0.544198
32.100000 0.267548 -1.036100 -0.591260 -0.427169
32.200000 0.212462 -1.072213 -0.507801 -0.292100
32.300000 0.166519 -1.094508 -0.408393 -0.156808
32.400000 0.130969 -1.104176 -0.305013 -0.039554
32.500000 0.104987 -1.103020 -0.217296 0.059662
32.600000 0.086978 -1.092845 -0.145528 0.140838
32.700000 0.075349 -1.075454 -0.089708 0.203974
32.800000 0.068505 -1.052652 -0.049837 0.249072
32.900000 0.064850 -1.026241 -0.025914 0.276131
33.000000 0.062791 -0.998027 -0.017940 0.285150
40.000000 -0.062791 0.998027 -0.017940 0.285150
40.100000 -0.064849 1.026224 -0.025864 0.275608
40.200000 -0.068492 1.052512 -0.049636 0.246982
40.300000 -0.075304 1.074984 -0.089255 0.199272
40.400000 -0.086871 1.091730 -0.144723 0.132477
40.500000 -0.104777 1.100843 -0.216038 0.046598
40.600000 -0.130607 1.100414 -0.303201 -0.058365
40.700000 -0.165944 1.088534 -0.405927 -0.182412
40.800000 -0.211607 1.063295 -0.504693 -0.325465
40.900000 -0.266354 1.023556 -0.587610 -0.466135
41.000000 -0.328601 0.970705 -0.654679 -0.587720
41.100000 -0.396762 0.906648 -0.705901 -0.690222
41.200000 -0.469253 0.833296 -0.741275 -0.773640
41.300000 -0.544489 0.752557 -0.760801 -0.837973
41.400000 -0.620885 0.666338 -0.764480 -0.883222
41.500000 -0.696856 0.576549 -0.752310 -0.909387
41.600000 -0.770819 0.485097 -0.724293 -0.916467
41.700000 -0.841187 0.393891 -0.680428 -0.904464
41.800000 -0.906376 0.304840 -0.620715 -0.873376
41.900000 -0.964801 0.219852 -0.545154 -0.823204
42.000000 -1.014878 0.140836 -0.453745 -0.753948
42.100000 -1.055022 0.069699 -0.346489 -0.665607
42.200000 -1.083649 0.008350 -0.223669 -0.558183
42.300000 -1.099941 -0.041302 -0.104810 -0.431753
42.400000 -1.105139 -0.078116 -0.001799 -0.307706
42.500000 -1.100829 -0.103479 0.085364 -0.202743
42.600000 -1.088595 -0.119301 0.156679 -0.116864
42.700000 -1.070022 -0.127488 0.212146 -0.050069
42.800000 -1.046694 -0.129951 0.251766 -0.002359
42.900000 -1.020197 -0.128596 0.275537 0.026267
43.000000 -0.992115 -0.125333 0.283461 0.035809
50.000000 0.992115 0.125333 0.283461 0.035809
50.100000 1.020214 0.128598 0.276056 0.026318
50.200000 1.046832 0.129964 0.253838 -0.002158
50.300000 1.070488 0.127533 0.216809 -0.049617
50.400000 1.089700 0.119408 0.164968 -0.116059
50.500000 1.102988 0.103689 0.098316 -0.201485
50.600000 1.108870 0.078478 0.016852 -0.305895
50.700000 1.105865 0.041877 -0.079423 -0.429288
50.800000 1.092491 -0.007495 -0.190510 -0.555074
50.900000 1.067505 -0.068505 -0.307363 -0.661957
51.000000 1.031507 -0.139254 -0.410112 -0.749857
51.100000 0.985976 -0.217844 -0.498048 -0.818773
51.200000 0.932391 -0.302376 -0.571174 -0.868705
51.300000 0.872235 -0.390952 -0.629488 -0.899654
51.400000 0.806988 -0.481674 -0.672990 -0.911619
51.500000 0.738131 -0.572643 -0.701680 -0.904601
51.600000 0.667145 -0.661961 -0.715559 -0.878599
51.700000 0.595513 -0.747730 -0.714626 -0.833613
51.800000 0.524714 -0.828051 -0.698882 -0.769644
51.900000 0.456230 -0.901026 -0.668326 -0.686692
52.000000 0.391542 -0.964756 -0.622959 -0.584755
52.100000 0.332132 -1.017344 -0.562780 -0.463836
52.200000 0.279480 -1.056891 -0.487789 -0.323932
52.300000 0.235068 -1.082015 -0.397987 -0.181636
52.400000 0.200141 -1.093851 -0.302418 -0.058243
52.500000 0.174095 -1.094296 -0.220955 0.046167
52.600000 0.155456 -1.085250 -0.154302 0.131593
52.700000 0.142741 -1.068610 -0.102462 0.198035
52.800000 0.134470 -1.046276 -0.065433 0.245494
52.900000 0.129161 -1.020144 -0.043215 0.273970
53.000000 0.125333 -0.992115 -0.035809 0.283461
60.000000 -0.125333 0.992115 -0.035809 0.283461
60.100000 -0.129158 1.020127 -0.043132 0.273450
60.200000 -0.134448 1.046137 -0.065098 0.243416
60.300000 -0.142666 1.068143 -0.101709 0.193360
60.400000 -0.155278 1.084142 -0.152964 0.123282
60.500000 -0.173747 1.092132 -0.218864 0.033181
60.600000 -0.199539 1.090111 -0.299408 -0.076943
60.700000 -0.234112 1.076076 -0.393885 -0.207089
60.800000 -0.278059 1.048027 -0.482621 -0.356982
60.900000 -0.330148 1.004888 -0.556711 -0.502456
61.000000 -0.388913 0.948203 -0.616158 -0.627908
61.100000 -0.452891 0.879974 -0.660960 -0.733337
61.200000 -0.520617 0.802203 -0.691118 -0.818744
61.300000 -0.590626 0.716892 -0.706631 -0.884129
61.400000 -0.661455 0.626044 -0.707500 -0.929491
61.500000 -0.731638 0.531661 -0.693725 -0.954830
61.600000 -0.799712 0.435746 -0.665305 -0.960147
61.700000 -0.864211 0.340299 -0.622241 -0.945442
61.800000 -0.923672 0.247325 -0.564532 -0.910714
61.900000 -0.976629 0.158824 -0.492180 -0.855963
62.000000 -1.021620 0.076799 -0.405183 -0.781191
62.100000 -1.057178 0.003253 -0.303541 -0.686395
62.200000 -1.081845 -0.059812 -0.187966 -0.571578
62.300000 -1.095028 -0.110396 -0.078133 -0.437013
62.400000 -1.097960 -0.147423 0.017055 -0.306867
62.500000 -1.092105 -0.172437 0.097599 -0.196743
62.600000 -1.078928 -0.187439 0.163499 -0.106642
62.700000 -1.059893 -0.194432 0.214754 -0.036564
62.800000 -1.036465 -0.195419 0.251365 0.013493
62.900000 -1.010109 -0.192401 0.273331 0.043526
63.000000 -0.982287 -0.187381 0.280654 0.053538
70.000000 0.982287 0.187381 0.280654 0.053538
70.100000 1.010126 0.192404 0.273843 0.043610
70.200000 1.036602 0.195441 0.253412 0.013827
70.300000 1.060354 0.194508 0.219360 -0.035811
70.400000 1.080020 0.187617 0.171688 -0.105304
70.500000 1.094238 0.172785 0.110395 -0.194653
70.600000 1.101645 0.148025 0.035481 -0.303857
70.700000 1.100880 0.111352 -0.053053 -0.432916
70.800000 1.090580 0.061233 -0.155209 -0.566409
70.900000 1.069528 -0.001269 -0.264646 -0.680327
71.000000 1.038090 -0.074170 -0.361840 -0.774390
71.100000 0.997614 -0.155485 -0.445412 -0.848597
71.200000 0.949462 -0.243228 -0.515364 -0.902949
71.300000 0.894995 -0.335413 -0.571695 -0.937446
71.400000 0.835577 -0.430055 -0.614406 -0.952088
71.500000 0.772568 -0.525169 -0.643495 -0.946875
71.600000 0.707332 -0.618769 -0.658964 -0.921806
71.700000 0.641230 -0.708868 -0.660813 -0.876882
71.800000 0.575623 -0.793483 -0.649040 -0.812103
71.900000 0.511875 -0.870627 -0.623647 -0.727468
72.000000 0.451348 -0.938315 -0.584634 -0.622979
72.100000 0.395403 -0.994561 -0.531999 -0.498634
72.200000 0.345402 -1.037380 -0.465744 -0.354434
72.300000 0.302708 -1.065239 -0.385868 -0.205800
72.400000 0.268538 -1.079201 -0.298710 -0.076741
72.500000 0.242527 -1.081249 -0.223796 0.032463
72.600000 0.223325 -1.073370 -0.162503 0.121812
72.700000 0.209572 -1.057548 -0.114831 0.191305
72.800000 0.199905 -1.035771 -0.080779 0.240943
72.900000 0.192962 -1.010022 -0.060348 0.270726
73.000000 0.187381 -0.982287 -0.053538 0.280654
80.000000 -0.187381 0.982287 -0.053538 0.280654
80.100000 -0.192958 1.010005 -0.060231 0.270212
80.200000 -0.199874 1.035633 -0.080313 0.238887
80.300000 -0.209467 1.057086 -0.113782 0.186678
80.400000 -0.223076 1.072273 -0.160639 0.113586
80.500000 -0.242041 1.079107 -0.220883 0.019610
80.600000 -0.267699 1.075499 -0.294515 -0.095249
80.700000 -0.301375 1.059361 -0.380144 -0.230992
80.800000 -0.343421 1.028607 -0.458533 -0.387047
80.900000 -0.392636 0.982243 -0.523534 -0.536763
81.000000 -0.447681 0.921951 -0.575148 -0.665595
81.100000 -0.507219 0.849820 -0.613374 -0.773544
81.200000 -0.569910 0.767938 -0.638212 -0.860610
81.300000 -0.634415 0.678394 -0.649663 -0.926792
81.400000 -0.699396 0.583276 -0.647726 -0.972090
81.500000 -0.763514 0.484672 -0.632401 -0.996505
81.600000 -0.825430 0.384671 -0.603689 -1.000037
81.700000 -0.883806 0.285361 -0.561589 -0.982685
81.800000 -0.937302 0.188830 -0.506102 -0.944449
81.900000 -0.984580 0.097167 -0.437227 -0.885330
82.000000 -1.024301 0.012460 -0.354964 -0.805328
82.100000 -1.055126 -0.063202 -0.259314 -0.704442
82.200000 -1.075732 -0.127732 -0.151667 -0.582673
82.300000 -1.085767 -0.179044 -0.051259 -0.440591
82.400000 -1.086430 -0.216142 0.035760 -0.304849
82.500000 -1.079061 -0.240710 0.109392 -0.189989
82.600000 -1.064998 -0.254836 0.169637 -0.096014
82.700000 -1.045580 -0.260609 0.216494 -0.022921
82.800000 -1.022146 -0.260116 0.249963 0.029287
82.900000 -0.996034 -0.255447 0.270044 0.060613
83.000000 -0.968583 -0.248690 0.276738 0.071054
90.000000 0.968583 0.248690 0.276738 0.071054
90.100000 0.996051 0.255451 0.270547 0.060729
90.200000 1.022280 0.260147 0.251975 0.029753
90.300000 1.046033 0.260713 0.221021 -0.021872
90.400000 1.066071 0.255085 0.177685 -0.094149
90.500000 1.081157 0.241195 0.121968 -0.187076
90.600000 1.090052 0.216981 0.053868 -0.300653
90.700000 1.091518 0.180377 -0.026612 -0.434880
90.800000 1.084317 0.129713 -0.119475 -0.575463
90.900000 1.067284 0.065969 -0.220784 -0.695978
91.000000 1.040539 -0.008794 -0.312069 -0.795843
91.100000 1.005283 -0.092511 -0.390973 -0.875057
91.200000 0.962757 -0.183117 -0.457495 -0.933622
91.300000 0.914197 -0.278547 -0.511635 -0.971535
91.400000 0.860842 -0.376736 -0.553394 -0.988799
91.500000 0.803931 -0.475619 -0.582771 -0.985412
91.600000 0.744701 -0.573130 -0.599766 -0.961374
91.700000 0.684390 -0.667205 -0.604380 -0.916686
91.800000 0.624238 -0.755779 -0.596612 -0.851348
91.900000 0.565481 -0.836786 -0.576462 -0.765359
92.000000 0.509358 -0.908162 -0.543931 -0.658720
92.100000 0.457107 -0.967842 -0.499018 -0.531431
92.200000 0.409967 -1.013760 -0.441724 -0.383491
92.300000 0.369175 -1.044248 -0.372047 -0.229196
92.400000 0.335896 -1.060285 -0.293924 -0.094969
92.500000 0.310012 -1.063931 -0.225825 0.018608
92.600000 0.290319 -1.057251 -0.170107 0.111535
92.700000 0.275578 -1.042312 -0.126772 0.183811
92.800000 0.264552 -1.021177 -0.095818 0.235437
92.900000 0.256002 -0.995913 -0.077245 0.266413
93.000000 0.248690 -0.968583 -0.071054 0.276738
100.000000 -0.248690 0.968583 -0.071054 0.276738
100.100000 -0.255997 0.995896 -0.077096 0.265906
100.200000 -0.264512 1.021042 -0.095222 0.233411
100.300000 -0.275444 1.041856 -0.125432 0.179251
100.400000 -0.290001 1.056170 -0.167726 0.103428
100.500000 -0.309392 1.061819 -0.222104 0.005942
100.600000 -0.334825 1.056637 -0.288566 -0.113209
100.700000 -0.367472 1.038456 -0.364713 -0.254023
100.800000 -0.407433 1.005117 -0.432491 -0.415545
100.900000 -0.453568 0.955713 -0.488184 -0.568922
101.000000 -0.504667 0.892054 -0.531794 -0.700636
101.100000 -0.559524 0.816308 -0.563320 -0.810685
101.200000 -0.616929 0.730639 -0.582761 -0.899072
101.300000 -0.675673 0.637216 -0.590119 -0.965794
101.400000 -0.734550 0.538203 -0.585393 -1.010853
101.500000 -0.792349 0.435767 -0.568583 -1.034248
101.600000 -0.847863 0.332075 -0.539688 -1.035979
101.700000 -0.899884 0.229293 -0.498710 -1.016047
101.800000 -0.947202 0.129588 -0.445648 -0.974451
101.900000 -0.988611 0.035126 -0.380501 -0.911191
102.000000 -1.022900 -0.051928 -0.303271 -0.826267
102.100000 -1.048862 -0.129406 -0.213957 -0.719680
102.200000 -1.065324 -0.195142 -0.114957 -0.591429
102.300000 -1.072188 -0.246976 -0.024327 -0.442470
102.400000 -1.070592 -0.284002 0.054219 -0.301656
102.500000 -1.061747 -0.308030 0.120680 -0.182506
102.600000 -1.046859 -0.321225 0.175058 -0.085019
102.700000 -1.027138 -0.325756 0.217352 -0.009196
102.800000 -1.003791 -0.323787 0.247562 0.044963
102.900000 -0.978028 -0.317485 0.265688 0.077459
103.000000 -0.951057 -0.309017 0.271730 0.088291
110.000000 0.951057 0.309017 0.271730 0.088291
110.100000 0.978045 0.317490 0.266180 0.077608
110.200000 1.003922 0.323826 0.249528 0.045559
110.300000 1.027580 0.325890 0.221775 -0.007855
110.400000 1.047907 0.321543 0.182921 -0.082635
110.500000 1.063794 0.308650 0.132966 -0.178781
110.600000 1.074131 0.285075 0.071910 -0.296292
110.700000 1.077806 0.248680 -0.000248 -0.435169
110.800000 1.073711 0.197675 -0.083506 -0.582205
110.900000 1.060762 0.132944 -0.175917 -0.708853
111.000000 1.038825 0.056617 -0.260975 -0.814135
111.100000 1.008937 -0.029171 -0.334932 -0.898051
111.200000 0.972209 -0.122281 -0.397787 -0.960602
111.300000 0.929750 -0.220579 -0.449541 -1.001787
111.400000 0.882671 -0.321927 -0.490194 -1.021606
111.500000 0.832081 -0.424188 -0.519746 -1.020060
111.600000 0.779091 -0.525226 -0.538197 -0.997147
111.700000 0.724812 -0.622905 -0.545547 -0.952869
111.800000 0.670352 -0.715088 -0.541795 -0.887226
111.900000 0.616823 -0.799638 -0.526943 -0.800217
112.000000 0.565334 -0.874419 -0.500989 -0.691842
112.100000 0.516995 -0.937294 -0.463934 -0.562101
112.200000 0.472917 -0.986127 -0.415778 -0.410995
112.300000 0.434209 -1.019127 -0.356521 -0.251729
112.400000 0.401955 -1.037178 -0.288111 -0.112852
112.500000 0.376290 -1.042410 -0.227055 0.004659
112.600000 0.356174 -1.036959 -0.177100 0.100805
112.700000 0.340500 -1.022961 -0.138246 0.175585
112.800000 0.328155 -1.002554 -0.110493 0.228999
112.900000 0.318031 -0.977873 -0.093841 0.261048
113.000000 0.309017 -0.951057 -0.088291 0.271730
120.000000 -0.309017 0.951057 -0.088291 0.271730
120.100000 -0.318025 0.977857 -0.093661 0.260551
120.200000 -0.328107 1.002421 -0.109772 0.227011
120.300000 -0.340337 1.022514 -0.136623 0.171111
120.400000 -0.355790 1.035898 -0.174215 0.092852
120.500000 -0.375539 1.040339 -0.222548 -0.007768
120.600000 -0.400658 1.033599 -0.281621 -0.130747
120.700000 -0.432144 1.013444 -0.347589 -0.276086
120.800000 -0.469840 0.977649 -0.404547 -0.442368
120.900000 -0.512696 0.925403 -0.450765 -0.598810
121.000000 -0.559635 0.858632 -0.486242 -0.732893
121.100000 -0.609586 0.779570 -0.510979 -0.844616
121.200000 -0.661473 0.690454 -0.524975 -0.933979
121.300000 -0.714223 0.593520 -0.528231 -1.000982
121.400000 -0.766761 0.491003 -0.520745 -1.045625
121.500000 -0.818014 0.385140 -0.502520 -1.067908
121.600000 -0.866907 0.278167 -0.473553 -1.067832
121.700000 -0.912367 0.172319 -0.433846 -1.045396
121.800000 -0.953318 0.069833 -0.383399 -1.000600
121.900000 -0.988688 -0.027056 -0.322210 -0.933444
122.000000 -1.017402 -0.116110 -0.250282 -0.843928
122.100000 -1.038387 -0.195096 -0.167612 -0.732052
122.200000 -1.050644 -0.261776 -0.078049 -0.597817
122.300000 -1.054331 -0.313926 0.002506 -0.442638
122.400000 -1.050501 -0.350736 0.072320 -0.297299
122.500000 -1.040225 -0.374131 0.131393 -0.174320
122.600000 -1.024580 -0.386345 0.179726 -0.073700
122.700000 -1.004638 -0.389616 0.217318 0.004559
122.800000 -0.981474 -0.386179 0.244169 0.060459
122.900000 -0.956163 -0.378270 0.260280 0.093999
123.000000 -0.929776 -0.368125 0.265650 0.105178
130.000000 0.929776 0.368125 0.265650 0.105178
130.100000 0.956178 0.378276 0.260757 0.094179
130.200000 0.981602 0.386227 0.246076 0.061182
130.300000 1.005067 0.389779 0.221609 0.006187
130.400000 1.025597 0.386731 0.187354 -0.070807
130.500000 1.042212 0.374884 0.143313 -0.169799
130.600000 1.053934 0.352038 0.089485 -0.290789
130.700000 1.059783 0.315993 0.025869 -0.433777
130.800000 1.058781 0.264851 -0.047533 -0.586614
130.900000 1.049954 0.199391 -0.130173 -0.718904
131.000000 1.032928 0.121803 -0.208724 -0.829195
131.100000 1.008536 0.034286 -0.277487 -0.917489
131.200000 0.977757 -0.060961 -0.336463 -0.983784
131.300000 0.941569 -0.161738 -0.385653 -1.028082
131.400000 0.900952 -0.265844 -0.425055 -1.050381
131.500000 0.856884 -0.371081 -0.454671 -1.050682
131.600000 0.810344 -0.475248 -0.474499 -1.028985
131.700000 0.762311 -0.576145 -0.484540 -0.985289
131.800000 0.713763 -0.671572 -0.484795 -0.919596
131.900000 0.665678 -0.759330 -0.475262 -0.831904
132.000000 0.619036 -0.837220 -0.455943 -0.722214
132.100000 0.574816 -0.903040 -0.426836 -0.590526
132.200000 0.533995 -0.954592 -0.387943 -0.436840
132.300000 0.497554 -0.989976 -0.339262 -0.273305
132.400000 0.466465 -1.009973 -0.281344 -0.130317
132.500000 0.441103 -1.016772 -0.227516 -0.009327
132.600000 0.420635 -1.012572 -0.183474 0.089665
132.700000 0.404082 -0.999572 -0.149220 0.166659
132.800000 0.390465 -0.979973 -0.124752 0.221654
132.900000 0.378806 -0.955975 -0.110072 0.254651
133.000000 0.368125 -0.929776 -0.105178 0.265650
140.000000 -0.368125 0.929776 -0.105178 0.265650
140.100000 -0.378799 0.955959 -0.109861 0.254166
140.200000 -0.390409 0.979844 -0.123910 0.219712
140.300000 -0.403893 0.999136 -0.147325 0.162290
140.400000 -0.420186 1.011536 -0.180106 0.081898
140.500000 -0.440226 1.014750 -0.222253 -0.021463
140.600000 -0.464949 1.006478 -0.273767 -0.147792
140.700000 -0.495135 0.984425 -0.328735 -0.297091
140.800000 -0.530387 0.946313 -0.374733 -0.467414
140.900000 -0.569770 0.891436 -0.411366 -0.626312
141.000000 -0.612348 0.821816 -0.438632 -0.762242
141.100000 -0.657184 0.739753 -0.456532 -0.875203
141.200000 -0.703342 0.647542 -0.465067 -0.965194
141.300000 -0.749885 0.547480 -0.464235 -1.032217
141.400000 -0.795877 0.441864 -0.454037 -1.076270
141.500000 -0.840380 0.332991 -0.434473 -1.097355
141.600000 -0.882459 0.223159 -0.405544 -1.095470
141.700000 -0.921177 0.114663 -0.367248 -1.070616
141.800000 -0.955597 0.009801 -0.319586 -1.022794
141.900000 -0.984782 -0.089130 -0.262559 -0.952002
142.000000 -1.007796 -0.179834 -0.196165 -0.858241
142.100000 -1.023703 -0.260013 -0.120405 -0.741512
142.200000 -1.031721 -0.327371 -0.041190 -0.601813
142.300000 -1.032250 -0.379629 0.029055 -0.441090
142.400000 -1.026223 -0.416081 0.089934 -0.291792
142.500000 -1.014576 -0.438753 0.141447 -0.165462
142.600000 -0.998245 -0.449939 0.183594 -0.062101
142.700000 -0.978169 -0.451939 0.216375 0.018291
142.800000 -0.955283 -0.447047 0.239790 0.075713
142.900000 -0.930523 -0.437562 0.253839 0.110167
143.000000 -0.904827 -0.425779 0.258522 0.121651
150.000000 0.904827 0.425779 0.258522 0.121651
150.100000 0.930538 0.437569 0.254298 0.110379
150.200000 0.955405 0.447104 0.241624 0.076561
150.300000 0.978582 0.452129 0.220503 0.020198
150.400000 0.999224 0.450392 0.190932 -0.058710
150.500000 1.016486 0.439636 0.152912 -0.160164
150.600000 1.029525 0.417607 0.106444 -0.284162
150.700000 1.037494 0.382052 0.051527 -0.430706
150.800000 1.039548 0.330975 -0.011839 -0.588673
150.900000 1.034844 0.265049 -0.083653 -0.726092
151.000000 1.022818 0.186508 -0.155466 -0.840966
151.100000 1.004033 0.097607 -0.218831 -0.933295
151.200000 0.979333 0.000601 -0.273746 -1.003078
151.300000 0.949565 -0.102257 -0.320213 -1.050317
151.400000 0.915572 -0.208711 -0.358231 -1.075010
151.500000 0.878200 -0.316507 -0.387801 -1.077158
151.600000 0.838294 -0.423391 -0.408921 -1.056760
151.700000 0.796698 -0.527108 -0.421593 -1.013818
151.800000 0.754257 -0.625403 -0.425816 -0.948330
151.900000 0.711816 -0.716022 -0.421590 -0.860297
152.000000 0.670221 -0.796711 -0.408915 -0.749719
152.100000 0.630315 -0.865215 -0.387792 -0.616596
152.200000 0.592944 -0.919279 -0.358220 -0.460927
152.300000 0.558952 -0.956909 -0.320199 -0.293835
152.400000 0.529186 -0.978778 -0.273729 -0.147292
152.500000 0.504207 -0.987119 -0.227261 -0.023293
152.600000 0.483452 -0.984188 -0.189241 0.078160
152.700000 0.466077 -0.972238 -0.159671 0.157069
152.800000 0.451236 -0.953525 -0.138549 0.213432
152.900000 0.438085 -0.930303 -0.125876 0.247249
153.000000 0.425779 -0.904827 -0.121651 0.258522
160.000000 -0.425779 0.904827 -0.121651 0.258522
160.100000 -0.438077 0.930288 -0.125637 0.246778
160.200000 -0.451172 0.953400 -0.137593 0.211544
160.300000 -0.465862 0.971814 -0.157521 0.152822
160.400000 -0.482942 0.983181 -0.185419 0.070612
160.500000 -0.503211 0.985153 -0.221288 -0.035088
160.600000 -0.527465 0.975381 -0.265104 -0.164276
160.700000 -0.556190 0.951515 -0.308055 -0.316953
160.800000 -0.588811 0.911235 -0.343036 -0.490585
160.900000 -0.624531 0.853944 -0.370045 -0.651321
161.000000 -0.662554 0.781754 -0.389084 -0.788568
161.100000 -0.702082 0.697013 -0.400152 -0.902326
