112.610000  0.354425 -1.035908  -0.172715 0.109244  0.432945 0.833262  -1.110114 -2.136569
112.640000  0.349434 -1.032266  -0.160226 0.133281  0.399641 0.769165  -1.110114 -2.136569
112.670000  0.344802 -1.027931  -0.148736 0.155394  0.366338 0.705068  -1.110114 -2.136569
112.700000  0.340500 -1.022961  -0.138246 0.175585  0.333034 0.640971  -1.110114 -2.136569
112.730000  0.336497 -1.017415  -0.128754 0.193852  0.299731 0.576874  -1.110114 -2.136569
112.760000  0.332764 -1.011349  -0.120262 0.210197  0.266427 0.512777  -1.110114 -2.136569
112.790000  0.329271 -1.004822  -0.112769 0.224619  0.233124 0.448679  -1.110114 -2.136569
112.820000  0.325988 -0.997891  -0.106274 0.237118  0.199821 0.384582  -1.110114 -2.136569
112.850000  0.322885 -0.990614  -0.100779 0.247694  0.166517 0.320485  -1.110114 -2.136569
112.880000  0.319932 -0.983049  -0.096283 0.256347  0.133214 0.256388  -1.110114 -2.136569
112.910000  0.317098 -0.975253  -0.092787 0.263077  0.099910 0.192291  -1.110114 -2.136569
112.940000  0.314354 -0.967283  -0.090289 0.267885  0.066607 0.128194  -1.110114 -2.136569
112.970000  0.311671 -0.959199  -0.088790 0.270769  0.033303 0.064097  -1.110114 -2.136569
113.000000  0.309017 -0.951057  -0.088291 0.271730  0.000000 0.000000  -1.110114 -2.136569
120.000000  -0.309017 0.951057  -0.088291 0.271730  0.000000 0.000000  0.000000 0.000000
120.030000  -0.311671 0.959198  -0.088774 0.270724  -0.032222 -0.067080  -1.074061 -2.235985
120.060000  -0.314353 0.967280  -0.090224 0.267706  -0.064444 -0.134159  -1.074061 -2.235985
120.090000  -0.317094 0.975241  -0.092641 0.262675  -0.096665 -0.201239  -1.074061 -2.235985
120.120000  -0.319921 0.983020  -0.096024 0.255631  -0.128887 -0.268318  -1.074061 -2.235985
120.150000  -0.322865 0.990558  -0.100374 0.246576  -0.161109 -0.335398  -1.074061 -2.235985
120.180000  -0.325953 0.997795  -0.105690 0.235507  -0.193331 -0.402477  -1.074061 -2.235985
120.210000  -0.329216 1.004669  -0.111974 0.222427  -0.225553 -0.469557  -1.074061 -2.235985
120.240000  -0.332681 1.011120  -0.119224 0.207334  -0.257775 -0.536636  -1.074061 -2.235985
120.270000  -0.336379 1.017089  -0.127440 0.190229  -0.289996 -0.603716  -1.074061 -2.235985
120.300000  -0.340337 1.022514  -0.136623 0.171111  -0.322218 -0.670795  -1.074061 -2.235985
120.330000  -0.344586 1.027335  -0.146773 0.149981  -0.354440 -0.737875  -1.074061 -2.235985
120.360000  -0.349153 1.031492  -0.157890 0.126839  -0.386662 -0.804954  -1.074061 -2.235985
120.390000  -0.354069 1.034925  -0.169973 0.101684  -0.418884 -0.872034  -1.074061 -2.235985
120.420000  -0.359362 1.037573  -0.183023 0.074517  -0.451105 -0.939114  -1.074061 -2.235985
120.450000  -0.365060 1.039376  -0.197039 0.045337  -0.483327 -1.006193  -1.074061 -2.235985
120.480000  -0.371194 1.040273  -0.212022 0.014145  -0.515549 -1.073273  -1.074061 -2.235985
120.510000  -0.377791 1.040205  -0.227972 -0.019059  -0.547771 -1.140352  -1.074061 -2.235985
120.540000  -0.384882 1.039110  -0.244889 -0.054276  -0.579993 -1.207432  -1.074061 -2.235985
120.570000  -0.392494 1.036928  -0.262772 -0.091505  -0.612215 -1.274511  -1.074061 -2.235985
120.600000  -0.400658 1.033599  -0.281621 -0.130747  -0.644436 -1.341591  -1.074061 -2.235985
120.630000  -0.409401 1.029063  -0.301438 -0.172001  -0.676658 -1.408670  -1.074061 -2.235985
120.660000  -0.418751 1.023259  -0.321798 -0.215267  -0.666250 -1.475750  1.074061 -2.235985
120.690000  -0.428700 1.016127  -0.341302 -0.260546  -0.634028 -1.542829  1.074061 -2.235985
120.720000  -0.439219 1.007606  -0.359840 -0.307837  -0.601807 -1.609909  1.074061 -2.235985
120.750000  -0.450280 0.997637  -0.377411 -0.357140  -0.569585 -1.676988  1.074061 -2.235985
120.780000  -0.461854 0.986158  -0.394015 -0.408396  -0.537363 -1.720944  1.074061 2.235985
120.810000  -0.473912 0.973142  -0.409652 -0.459018  -0.505141 -1.653864  1.074061 2.235985
120.840000  -0.486424 0.958637  -0.424323 -0.507628  -0.472919 -1.586785  1.074061 2.235985
120.870000  -0.499361 0.942704  -0.438027 -0.554225  -0.440698 -1.519705  1.074061 2.235985
120.900000  -0.512696 0.925403  -0.450765 -0.598810  -0.408476 -1.452625  1.074061 2.235985
120.930000  -0.526397 0.906796  -0.462536 -0.641383  -0.376254 -1.385546  1.074061 2.235985
120.960000  -0.540438 0.886941  -0.473340 -0.681943  -0.344032 -1.318466  1.074061 2.235985
120.990000  -0.554788 0.865899  -0.483178 -0.720491  -0.311810 -1.251387  1.074061 2.235985
121.020000  -0.569419 0.843731  -0.492049 -0.757026  -0.279588 -1.184307  1.074061 2.235985
121.050000  -0.584302 0.820498  -0.499953 -0.791549  -0.247367 -1.117228  1.074061 2.235985
121.080000  -0.599407 0.796258  -0.506891 -0.824060  -0.215145 -1.050148  1.074061 2.235985
121.110000  -0.614705 0.771074  -0.512862 -0.854558  -0.182923 -0.983069  1.074061 2.235985
121.140000  -0.630169 0.745005  -0.517866 -0.883044  -0.150701 -0.915989  1.074061 2.235985
121.170000  -0.645768 0.718112  -0.521904 -0.909518  -0.118479 -0.848910  1.074061 2.235985
121.200000  -0.661473 0.690454  -0.524975 -0.933979  -0.086258 -0.781830  1.074061 2.235985
121.230000  -0.677256 0.662093  -0.527079 -0.956427  -0.054036 -0.714751  1.074061 2.235985
121.260000  -0.693088 0.633089  -0.528217 -0.976864  -0.021814 -0.647671  1.074061 2.235985
121.290000  -0.708940 0.603501  -0.528388 -0.995288  0.010408 -0.580591  1.074061 2.235985
121.320000  -0.724782 0.573391  -0.527593 -1.011699  0.042630 -0.513512  1.074061 2.235985
121.350000  -0.740586 0.542819  -0.525831 -1.026098  0.074852 -0.446432  1.074061 2.235985
121.380000  -0.756322 0.511846  -0.523102 -1.038485  0.107073 -0.379353  1.074061 2.235985
121.410000  -0.771962 0.480530  -0.519406 -1.048860  0.139295 -0.312273  1.074061 2.235985
121.440000  -0.787477 0.448934  -0.514744 -1.057222  0.171517 -0.245194  1.074061 2.235985
121.470000  -0.802837 0.417117  -0.509115 -1.063571  0.203739 -0.178114  1.074061 2.235985
121.500000  -0.818014 0.385140  -0.502520 -1.067908  0.235961 -0.111035  1.074061 2.235985
121.530000  -0.832979 0.353063  -0.494957 -1.070233  0.268182 -0.043955  1.074061 2.235985
121.560000  -0.847702 0.320946  -0.486429 -1.070546  0.300404 0.023124  1.074061 2.235985
121.590000  -0.862155 0.288850  -0.476933 -1.068846  0.332626 0.090204  1.074061 2.235985
121.620000  -0.876308 0.256836  -0.466471 -1.065134  0.364848 0.157283  1.074061 2.235985
121.650000  -0.890133 0.224962  -0.455042 -1.059409  0.397070 0.224363  1.074061 2.235985
121.680000  -0.903601 0.193291  -0.442647 -1.051672  0.429292 0.291443  1.074061 2.235985
121.710000  -0.916682 0.161882  -0.429285 -1.041922  0.461513 0.358522  1.074061 2.235985
121.740000  -0.929348 0.130796  -0.414956 -1.030160  0.493735 0.425602  1.074061 2.235985
121.770000  -0.941570 0.100093  -0.399661 -1.016386  0.525957 0.492681  1.074061 2.235985
121.800000  -0.953318 0.069833  -0.383399 -1.000600  0.558179 0.559761  1.074061 2.235985
121.830000  -0.964564 0.040077  -0.366170 -0.982801  0.590401 0.626840  1.074061 2.235985
121.860000  -0.975279 0.010885  -0.347975 -0.962989  0.622622 0.693920  1.074061 2.235985
121.890000  -0.985433 -0.017682  -0.328813 -0.941165  0.654844 0.760999  1.074061 2.235985
121.920000  -0.994998 -0.045565  -0.308684 -0.917329  0.687066 0.828079  1.074061 2.235985
121.950000  -1.003945 -0.072702  -0.287589 -0.891481  0.719288 0.895158  1.074061 2.235985
121.980000  -1.012244 -0.099034  -0.265527 -0.863620  0.751510 0.962238  1.074061 2.235985
122.010000  -1.019866 -0.124499  -0.242498 -0.833746  0.783732 1.029318  1.074061 2.235985
122.040000  -1.026784 -0.149038  -0.218503 -0.801861  0.815953 1.096397  1.074061 2.235985
122.070000  -1.032967 -0.172591  -0.193541 -0.767963  0.848175 1.163477  1.074061 2.235985
122.100000  -1.038387 -0.195096  -0.167612 -0.732052  0.880397 1.230556  1.074061 2.235985
122.130000  -1.043014 -0.216494  -0.140717 -0.694129  0.912619 1.297636  1.074061 2.235985
122.160000  -1.046823 -0.236723  -0.113278 -0.654194  0.902211 1.364715  -1.074061 2.235985
122.190000  -1.049820 -0.255725  -0.086695 -0.612246  0.869989 1.431795  -1.074061 2.235985
122.220000  -1.052034 -0.273438  -0.061079 -0.568286  0.837767 1.498874  -1.074061 2.235985
122.250000  -1.053494 -0.289802  -0.036429 -0.522314  0.805545 1.565954  -1.074061 2.235985
122.280000  -1.054230 -0.304757  -0.012746 -0.474389  0.773324 1.609909  -1.074061 -2.235985
122.310000  -1.054269 -0.318274  0.009970 -0.427098  0.741102 1.542829  -1.074061 -2.235985
122.340000  -1.053641 -0.330403  0.031720 -0.381819  0.708880 1.475750  -1.074061 -2.235985
122.370000  -1.052375 -0.341203  0.052503 -0.338553  0.676658 1.408670  -1.074061 -2.235985
122.400000  -1.050501 -0.350736  0.072320 -0.297299  0.644436 1.341591  -1.074061 -2.235985
122.430000  -1.048046 -0.359061  0.091169 -0.258057  0.612215 1.274511  -1.074061 -2.235985
122.460000  -1.045040 -0.366240  0.109052 -0.220828  0.579993 1.207432  -1.074061 -2.235985
122.490000  -1.041512 -0.372331  0.125969 -0.185611  0.547771 1.140352  -1.074061 -2.235985
122.520000  -1.037492 -0.377397  0.141919 -0.152407  0.515549 1.073273  -1.074061 -2.235985
122.550000  -1.033007 -0.381496  0.156902 -0.121215  0.483327 1.006193  -1.074061 -2.235985
122.580000  -1.028087 -0.384690  0.170918 -0.092035  0.451105 0.939114  -1.074061 -2.235985
122.610000  -1.022761 -0.387038  0.183968 -0.064868  0.418884 0.872034  -1.074061 -2.235985
122.640000  -1.017059 -0.388602  0.196051 -0.039713  0.386662 0.804954  -1.074061 -2.235985
122.670000  -1.011008 -0.389441  0.207168 -0.016571  0.354440 0.737875  -1.074061 -2.235985
122.700000  -1.004638 -0.389616  0.217318 0.004559  0.322218 0.670795  -1.074061 -2.235985
122.730000  -0.997979 -0.389188  0.226501 0.023677  0.289996 0.603716  -1.074061 -2.235985
122.760000  -0.991058 -0.388216  0.234717 0.040782  0.257775 0.536636  -1.074061 -2.235985
122.790000  -0.983905 -0.386761  0.241967 0.055875  0.225553 0.469557  -1.074061 -2.235985
122.820000  -0.976550 -0.384883  0.248251 0.068955  0.193331 0.402477  -1.074061 -2.235985
122.850000  -0.969020 -0.382644  0.253567 0.080024  0.161109 0.335398  -1.074061 -2.235985
122.880000  -0.961345 -0.380102  0.257917 0.089079  0.128887 0.268318  -1.074061 -2.235985
122.910000  -0.953555 -0.377319  0.261300 0.096123  0.096665 0.201239  -1.074061 -2.235985
122.940000  -0.945677 -0.374355  0.263717 0.101154  0.064444 0.134159  -1.074061 -2.235985
122.970000  -0.937741 -0.371270  0.265167 0.104172  0.032222 0.067080  -1.074061 -2.235985
123.000000  -0.929776 -0.368125  0.265650 0.105178  0.000000 0.000000  -1.074061 -2.235985
130.000000  0.929776 0.368125  0.265650 0.105178  0.000000 0.000000  0.000000 0.000000
130.030000  0.937742 0.371270  0.265210 0.104189  -0.029361 -0.065995  -0.978700 -2.199817
130.060000  0.945680 0.374356  0.263889 0.101219  -0.058722 -0.131989  -0.978700 -2.199817
130.090000  0.953566 0.377323  0.261687 0.096269  -0.088083 -0.197984  -0.978700 -2.199817
130.120000  0.961373 0.380112  0.258604 0.089340  -0.117444 -0.263978  -0.978700 -2.199817
130.150000  0.969074 0.382664  0.254640 0.080431  -0.146805 -0.329973  -0.978700 -2.199817
130.180000  0.976642 0.384918  0.249795 0.069541  -0.176166 -0.395967  -0.978700 -2.199817
130.210000  0.984052 0.386817  0.244070 0.056672  -0.205527 -0.461962  -0.978700 -2.199817
130.240000  0.991278 0.388299  0.237464 0.041824  -0.234888 -0.527956  -0.978700 -2.199817
130.270000  0.998291 0.389306  0.229977 0.024995  -0.264249 -0.593951  -0.978700 -2.199817
130.300000  1.005067 0.389779  0.221609 0.006187  -0.293610 -0.659945  -0.978700 -2.199817
130.330000  1.011579 0.389658  0.212360 -0.014602  -0.322971 -0.725940  -0.978700 -2.199817
130.360000  1.017800 0.388883  0.202231 -0.037370  -0.352332 -0.791934  -0.978700 -2.199817
130.390000  1.023704 0.387396  0.191220 -0.062118  -0.381693 -0.857929  -0.978700 -2.199817
130.420000  1.029265 0.385136  0.179329 -0.088845  -0.411054 -0.923923  -0.978700 -2.199817
130.450000  1.034455 0.382045  0.166557 -0.117553  -0.440415 -0.989918  -0.978700 -2.199817
130.480000  1.039249 0.378063  0.152904 -0.148240  -0.469776 -1.055912  -0.978700 -2.199817
130.510000  1.043621 0.373131  0.138371 -0.180908  -0.499137 -1.121907  -0.978700 -2.199817
130.540000  1.047543 0.367189  0.122956 -0.215555  -0.528498 -1.187901  -0.978700 -2.199817
130.570000  1.050989 0.360178  0.106661 -0.252182  -0.557859 -1.253896  -0.978700 -2.199817
130.600000  1.053934 0.352038  0.089485 -0.290789  -0.587220 -1.319890  -0.978700 -2.199817
130.630000  1.056349 0.342711  0.071428 -0.331375  -0.616581 -1.385885  -0.978700 -2.199817
130.660000  1.058210 0.332136  0.052490 -0.373942  -0.645942 -1.451879  -0.978700 -2.199817
130.690000  1.059490 0.320254  0.032671 -0.418488  -0.675303 -1.517874  -0.978700 -2.199817
130.720000  1.060162 0.307007  0.011972 -0.465014  -0.704664 -1.583868  -0.978700 -2.199817
130.750000  1.060199 0.292344  -0.009609 -0.512219  -0.734025 -1.542881  -0.978700 2.199817
130.780000  1.059577 0.276293  -0.032070 -0.557516  -0.763386 -1.476887  -0.978700 2.199817
130.810000  1.058266 0.258913  -0.055412 -0.600833  -0.792747 -1.410892  -0.978700 2.199817
130.840000  1.056243 0.240263  -0.079635 -0.642169  -0.822108 -1.344898  -0.978700 2.199817
130.870000  1.053480 0.220403  -0.104738 -0.681526  -0.851469 -1.278903  -0.978700 2.199817
130.900000  1.049954 0.199391  -0.130173 -0.718904  -0.834439 -1.212909  0.978700 2.199817
130.930000  1.045678 0.177288  -0.154766 -0.754301  -0.805078 -1.146914  0.978700 2.199817
130.960000  1.040677 0.154153  -0.178478 -0.787718  -0.775717 -1.080920  0.978700 2.199817
130.990000  1.034978 0.130045  -0.201309 -0.819156  -0.746356 -1.014925  0.978700 2.199817
131.020000  1.028607 0.105024  -0.223259 -0.848614  -0.716995 -0.948931  0.978700 2.199817
131.050000  1.021591 0.079148  -0.244329 -0.876092  -0.687634 -0.882936  0.978700 2.199817
131.080000  1.013956 0.052478  -0.264517 -0.901590  -0.658273 -0.816942  0.978700 2.199817
131.110000  1.005729 0.025072  -0.283825 -0.925108  -0.628912 -0.750947  0.978700 2.199817
131.140000  0.996936 -0.003009  -0.302252 -0.946647  -0.599551 -0.684953  0.978700 2.199817
131.170000  0.987603 -0.031707  -0.319798 -0.966206  -0.570190 -0.618958  0.978700 2.199817
131.200000  0.977757 -0.060961  -0.336463 -0.983784  -0.540829 -0.552964  0.978700 2.199817
131.230000  0.967424 -0.090714  -0.352248 -0.999383  -0.511468 -0.486969  0.978700 2.199817
131.260000  0.956631 -0.120905  -0.367151 -1.013003  -0.482107 -0.420975  0.978700 2.199817
131.290000  0.945404 -0.151474  -0.381174 -1.024642  -0.452746 -0.354980  0.978700 2.199817
131.320000  0.933769 -0.182363  -0.394316 -1.034301  -0.423385 -0.288986  0.978700 2.199817
131.350000  0.921753 -0.213512  -0.406577 -1.041981  -0.394024 -0.222991  0.978700 2.199817
131.380000  0.909383 -0.244862  -0.417958 -1.047681  -0.364663 -0.156997  0.978700 2.199817
131.410000  0.896685 -0.276354  -0.428457 -1.051401  -0.335302 -0.091002  0.978700 2.199817
131.440000  0.883685 -0.307927  -0.438076 -1.053141  -0.305941 -0.025008  0.978700 2.199817
131.470000  0.870409 -0.339522  -0.446814 -1.052901  -0.276580 0.040987  0.978700 2.199817
131.500000  0.856884 -0.371081  -0.454671 -1.050682  -0.247219 0.106981  0.978700 2.199817
131.530000  0.843138 -0.402543  -0.461647 -1.046482  -0.217858 0.172976  0.978700 2.199817
131.560000  0.829195 -0.433850  -0.467742 -1.040303  -0.188497 0.238970  0.978700 2.199817
131.590000  0.815082 -0.464942  -0.472957 -1.032144  -0.159136 0.304965  0.978700 2.199817
131.620000  0.800826 -0.495759  -0.477290 -1.022005  -0.129775 0.370959  0.978700 2.199817
131.650000  0.786453 -0.526242  -0.480743 -1.009887  -0.100414 0.436954  0.978700 2.199817
131.680000  0.771990 -0.556332  -0.483315 -0.995788  -0.071053 0.502948  0.978700 2.199817
131.710000  0.757463 -0.585970  -0.485006 -0.979710  -0.041692 0.568943  0.978700 2.199817
131.740000  0.742899 -0.615095  -0.485817 -0.961652  -0.012331 0.634937  0.978700 2.199817
131.770000  0.728323 -0.643649  -0.485746 -0.941614  0.017030 0.700932  0.978700 2.199817
131.800000  0.713763 -0.671572  -0.484795 -0.919596  0.046391 0.766926  0.978700 2.199817
131.830000  0.699244 -0.698805  -0.482963 -0.895598  0.075752 0.832921  0.978700 2.199817
131.860000  0.684794 -0.725288  -0.480250 -0.869620  0.105113 0.898915  0.978700 2.199817
131.890000  0.670438 -0.750962  -0.476656 -0.841663  0.134474 0.964910  0.978700 2.199817
131.920000  0.656203 -0.775768  -0.472181 -0.811726  0.163835 1.030904  0.978700 2.199817
131.950000  0.642116 -0.799646  -0.466826 -0.779809  0.193196 1.096899  0.978700 2.199817
131.980000  0.628202 -0.822537  -0.460590 -0.745912  0.222557 1.162893  0.978700 2.199817
132.010000  0.614489 -0.844381  -0.453473 -0.710035  0.251918 1.228888  0.978700 2.199817
132.040000  0.601003 -0.865119  -0.445475 -0.672179  0.281278 1.294882  0.978700 2.199817
132.070000  0.587770 -0.884692  -0.436596 -0.632342  0.310639 1.360877  0.978700 2.199817
132.100000  0.574816 -0.903040  -0.426836 -0.590526  0.340000 1.426871  0.978700 2.199817
132.130000  0.562168 -0.920104  -0.416196 -0.546730  0.369361 1.492866  0.978700 2.199817
132.160000  0.549853 -0.935824  -0.404675 -0.500954  0.398722 1.558860  0.978700 2.199817
132.190000  0.537897 -0.950141  -0.392272 -0.453198  0.428083 1.624855  0.978700 2.199817
132.220000  0.526325 -0.962996  -0.378990 -0.403463  0.457444 1.690849  0.978700 2.199817
132.250000  0.515166 -0.974340  -0.364826 -0.353048  0.486805 1.649863  0.978700 -2.199817
132.280000  0.504445 -0.984199  -0.349781 -0.304542  0.516166 1.583868  0.978700 -2.199817
132.310000  0.494188 -0.992632  -0.333856 -0.258016  0.545527 1.517874  0.978700 -2.199817
132.340000  0.484422 -0.999699  -0.317050 -0.213470  0.574888 1.451879  0.978700 -2.199817
132.370000  0.475174 -1.005460  -0.299363 -0.170903  0.604249 1.385885  0.978700 -2.199817
132.400000  0.466465 -1.009973  -0.281344 -0.130317  0.587220 1.319890  -0.978700 -2.199817
132.430000  0.458284 -1.013299  -0.264168 -0.091710  0.557859 1.253896  -0.978700 -2.199817
132.460000  0.450606 -1.015496  -0.247873 -0.055083  0.528498 1.187901  -0.978700 -2.199817
132.490000  0.443403 -1.016624  -0.232458 -0.020436  0.499137 1.121907  -0.978700 -2.199817
132.520000  0.436650 -1.016742  -0.217925 0.012232  0.469776 1.055912  -0.978700 -2.199817
132.550000  0.430319 -1.015909  -0.204272 0.042919  0.440415 0.989918  -0.978700 -2.199817
132.580000  0.424384 -1.014186  -0.191500 0.071627  0.411054 0.923923  -0.978700 -2.199817
132.610000  0.418820 -1.011632  -0.179609 0.098354  0.381693 0.857929  -0.978700 -2.199817
132.640000  0.413599 -1.008305  -0.168598 0.123102  0.352332 0.791934  -0.978700 -2.199817
132.670000  0.408695 -1.004265  -0.158469 0.145870  0.322971 0.725940  -0.978700 -2.199817
132.700000  0.404082 -0.999572  -0.149220 0.166659  0.293610 0.659945  -0.978700 -2.199817
132.730000  0.399733 -0.994286  -0.140852 0.185467  0.264249 0.593951  -0.978700 -2.199817
132.760000  0.395622 -0.988464  -0.133365 0.202296  0.234888 0.527956  -0.978700 -2.199817
132.790000  0.391723 -0.982168  -0.126759 0.217144  0.205527 0.461962  -0.978700 -2.199817
132.820000  0.388008 -0.975455  -0.121033 0.230013  0.176166 0.395967  -0.978700 -2.199817
132.850000  0.384452 -0.968387  -0.116189 0.240902  0.146805 0.329973  -0.978700 -2.199817
132.880000  0.381028 -0.961021  -0.112225 0.249812  0.117444 0.263978  -0.978700 -2.199817
132.910000  0.377710 -0.953418  -0.109142 0.256741  0.088083 0.197984  -0.978700 -2.199817
132.940000  0.374470 -0.945636  -0.106940 0.261691  0.058722 0.131989  -0.978700 -2.199817
132.970000  0.371284 -0.937736  -0.105619 0.264661  0.029361 0.065995  -0.978700 -2.199817
133.000000  0.368125 -0.929776  -0.105178 0.265650  0.000000 0.000000  -0.978700 -2.199817
140.000000  -0.368125 0.929776  -0.105178 0.265650  0.000000 0.000000  0.000000 0.000000
140.030000  -0.371284 0.937736  -0.105600 0.264617  -0.028098 -0.068907  -0.936600 -2.296904
140.060000  -0.374469 0.945633  -0.106864 0.261516  -0.056196 -0.137814  -0.936600 -2.296904
140.090000  -0.377704 0.953406  -0.108972 0.256348  -0.084294 -0.206721  -0.936600 -2.296904
140.120000  -0.381016 0.960993  -0.111922 0.249113  -0.112392 -0.275628  -0.936600 -2.296904
140.150000  -0.384428 0.968332  -0.115715 0.239810  -0.140490 -0.344536  -0.936600 -2.296904
140.180000  -0.387967 0.975361  -0.120351 0.228441  -0.168588 -0.413443  -0.936600 -2.296904
140.210000  -0.391658 0.982018  -0.125830 0.215004  -0.196686 -0.482350  -0.936600 -2.296904
140.240000  -0.395525 0.988241  -0.132153 0.199500  -0.224784 -0.551257  -0.936600 -2.296904
140.270000  -0.399595 0.993967  -0.139318 0.181928  -0.252882 -0.620164  -0.936600 -2.296904
140.300000  -0.403893 0.999136  -0.147325 0.162290  -0.280980 -0.689071  -0.936600 -2.296904
140.330000  -0.408443 1.003684  -0.156176 0.140584  -0.309078 -0.757978  -0.936600 -2.296904
140.360000  -0.413272 1.007550  -0.165870 0.116811  -0.337176 -0.826885  -0.936600 -2.296904
140.390000  -0.418404 1.010672  -0.176407 0.090971  -0.365274 -0.895793  -0.936600 -2.296904
140.420000  -0.423865 1.012987  -0.187787 0.063063  -0.393372 -0.964700  -0.936600 -2.296904
140.450000  -0.429679 1.014435  -0.200009 0.033089  -0.421470 -1.033607  -0.936600 -2.296904
140.480000  -0.435874 1.014952  -0.213075 0.001047  -0.449568 -1.102514  -0.936600 -2.296904
140.510000  -0.442472 1.014477  -0.226983 -0.033062  -0.477666 -1.171421  -0.936600 -2.296904
140.540000  -0.449501 1.012948  -0.241735 -0.069238  -0.505764 -1.240328  -0.936600 -2.296904
140.570000  -0.456985 1.010302  -0.257329 -0.107482  -0.533862 -1.309235  -0.936600 -2.296904
140.600000  -0.464949 1.006478  -0.273767 -0.147792  -0.561960 -1.378142  -0.936600 -2.296904
140.630000  -0.473419 1.001414  -0.290963 -0.190170  -0.572375 -1.447050  0.936600 -2.296904
140.660000  -0.482401 0.995047  -0.307713 -0.234615  -0.544277 -1.515957  0.936600 -2.296904
140.690000  -0.491873 0.987316  -0.323620 -0.281128  -0.516179 -1.584864  0.936600 -2.296904
140.720000  -0.501810 0.978159  -0.338684 -0.329707  -0.488081 -1.653771  0.936600 -2.296904
140.750000  -0.512186 0.967513  -0.352905 -0.380354  -0.459983 -1.722678  0.936600 -2.296904
140.780000  -0.522976 0.955318  -0.366283 -0.432878  -0.431885 -1.749770  0.936600 2.296904
140.810000  -0.534155 0.941554  -0.378818 -0.484337  -0.403787 -1.680863  0.936600 2.296904
140.840000  -0.545697 0.926278  -0.390510 -0.533729  -0.375689 -1.611956  0.936600 2.296904
140.870000  -0.557577 0.909551  -0.401359 -0.581054  -0.347591 -1.543049  0.936600 2.296904
140.900000  -0.569770 0.891436  -0.411366 -0.626312  -0.319493 -1.474142  0.936600 2.296904
140.930000  -0.582250 0.871993  -0.420529 -0.669503  -0.291395 -1.405235  0.936600 2.296904
140.960000  -0.594993 0.851286  -0.428849 -0.710626  -0.263297 -1.336328  0.936600 2.296904
140.990000  -0.607973 0.829376  -0.436327 -0.749683  -0.235199 -1.267421  0.936600 2.296904
141.020000  -0.621164 0.806326  -0.442961 -0.786672  -0.207101 -1.198513  0.936600 2.296904
141.050000  -0.634542 0.782197  -0.448753 -0.821593  -0.179003 -1.129606  0.936600 2.296904
141.080000  -0.648081 0.757051  -0.453701 -0.854448  -0.150905 -1.060699  0.936600 2.296904
141.110000  -0.661756 0.730950  -0.457807 -0.885235  -0.122807 -0.991792  0.936600 2.296904
141.140000  -0.675541 0.703957  -0.461070 -0.913955  -0.094709 -0.922885  0.936600 2.296904
141.170000  -0.689411 0.676134  -0.463490 -0.940608  -0.066611 -0.853978  0.936600 2.296904
141.200000  -0.703342 0.647542  -0.465067 -0.965194  -0.038513 -0.785071  0.936600 2.296904
141.230000  -0.717307 0.618243  -0.465800 -0.987713  -0.010415 -0.716164  0.936600 2.296904
141.260000  -0.731281 0.588299  -0.465691 -1.008164  0.017683 -0.647256  0.936600 2.296904
141.290000  -0.745240 0.557774  -0.464739 -1.026548  0.045781 -0.578349  0.936600 2.296904
141.320000  -0.759157 0.526727  -0.462945 -1.042865  0.073879 -0.509442  0.936600 2.296904
141.350000  -0.773008 0.495222  -0.460307 -1.057115  0.101977 -0.440535  0.936600 2.296904
141.380000  -0.786767 0.463321  -0.456826 -1.069297  0.130075 -0.371628  0.936600 2.296904
141.410000  -0.800409 0.431085  -0.452502 -1.079412  0.158173 -0.302721  0.936600 2.296904
141.440000  -0.813909 0.398577  -0.447336 -1.087460  0.186271 -0.233814  0.936600 2.296904
141.470000  -0.827241 0.365858  -0.441326 -1.093441  0.214369 -0.164907  0.936600 2.296904
141.500000  -0.840380 0.332991  -0.434473 -1.097355  0.242467 -0.095999  0.936600 2.296904
141.530000  -0.853301 0.300038  -0.426778 -1.099201  0.270565 -0.027092  0.936600 2.296904
141.560000  -0.865978 0.267060  -0.418240 -1.098980  0.298663 0.041815  0.936600 2.296904
141.590000  -0.878387 0.234120  -0.408858 -1.096692  0.326761 0.110722  0.936600 2.296904
141.620000  -0.890502 0.201279  -0.398634 -1.092337  0.354859 0.179629  0.936600 2.296904
141.650000  -0.902297 0.168600  -0.387567 -1.085914  0.382957 0.248536  0.936600 2.296904
141.680000  -0.913747 0.136145  -0.375656 -1.077425  0.411055 0.317443  0.936600 2.296904
141.710000  -0.924828 0.103975  -0.362903 -1.066868  0.439153 0.386350  0.936600 2.296904
141.740000  -0.935513 0.072153  -0.349307 -1.054244  0.467251 0.455258  0.936600 2.296904
141.770000  -0.945778 0.040741  -0.334868 -1.039552  0.495349 0.524165  0.936600 2.296904
141.800000  -0.955597 0.009801  -0.319586 -1.022794  0.523447 0.593072  0.936600 2.296904
141.830000  -0.964944 -0.020606  -0.303461 -1.003968  0.551545 0.661979  0.936600 2.296904
141.860000  -0.973796 -0.050417  -0.286494 -0.983075  0.579643 0.730886  0.936600 2.296904
141.890000  -0.982126 -0.079570  -0.268683 -0.960115  0.607741 0.799793  0.936600 2.296904
141.920000  -0.989908 -0.108003  -0.250029 -0.935088  0.635839 0.868700  0.936600 2.296904
141.950000  -0.997119 -0.135654  -0.230533 -0.907993  0.663937 0.937607  0.936600 2.296904
