1.346582433208823204e+01,1.002717266433219478e+01,1.002717266433219478e+01,-7.633350704878694160e-02,3.067796008372702943e-01
1.347852307558059692e+01,1.002614826889995570e+01,1.002614826889995570e+01,-6.097311501349622631e-02,2.520232298743430022e-01
1.399528350308537483e+01,9.999515448599417766e+00,9.999515448599417766e+00,-2.945082570171564385e-02,3.298983295802138116e-01
1.400645112618803978e+01,9.999161443644792868e+00,9.999161443644792868e+00,-3.598220610037117240e-02,4.115248502270851816e-01
1.451324035227298737e+01,9.988556650697381301e+00,9.988556650697381301e+00,-8.021934812774134116e-03,3.960891356605600322e-01
1.452440237253904343e+01,9.988468662997908254e+00,9.988468662997908254e+00,-7.421622010284067983e-03,3.828779781947844185e-01
1.503233740851283073e+01,9.988071559647126563e+00,9.988071559647126563e+00,4.669592130568389621e-03,4.203108492889739978e-01
1.504314862936735153e+01,9.988129790622545912e+00,9.988129790622545912e+00,4.921109571043302822e-03,4.290008429735259199e-01
1.556398960575461388e+01,9.992597854048595352e+00,9.992597854048595352e+00,1.035197218293149035e-02,5.429963219837574684e-01
1.557387831062078476e+01,9.992693156452837400e+00,9.992693156452837400e+00,1.008181131290086796e-02,5.302822301915810499e-01
1.609093594923615456e+01,9.996303245689663441e+00,9.996303245689663441e+00,2.963396412525298729e-03,5.215279753915780248e-01
1.610160716623067856e+01,9.996326338006330303e+00,9.996326338006330303e+00,2.164218314248955721e-03,4.145694330689231322e-01
1.661565427109599113e+01,9.993505830759893627e+00,9.993505830759893627e+00,-1.569119679061259376e-02,4.461745451980192456e-01
1.662650549039244652e+01,9.993351882572058642e+00,9.993351882572058642e+00,-1.639372999520105623e-02,4.513927719404620120e-01
1.713296855986118317e+01,9.978703792331067746e+00,9.978703792331067746e+00,-4.663301024372401571e-02,3.690149518079444135e-01
1.714382594078779221e+01,9.978236929282525480e+00,9.978236929282525480e+00,-4.700962078700854363e-02,3.639697130806140990e-01
1.765294013917446136e+01,9.946342047682868781e+00,9.946342047682868781e+00,-8.579519762577092479e-02,2.379339059931595557e-01
1.766354111209511757e+01,9.945474179233606549e+00,9.945474179233606549e+00,-8.837795318576979753e-02,2.397228686921160090e-01
1.817871606722474098e+01,9.890135006764953829e+00,9.890135006764953829e+00,-1.408015501922932344e-01,8.688406863601727537e-02
1.818866772577166557e+01,9.888833103954356218e+00,9.888833103954356218e+00,-1.404870960836746008e-01,8.284318574478533037e-02
1.869657589122653008e+01,9.806601751901718345e+00,9.806601751901718345e+00,-2.037274477771688908e-01,-9.727027180748137880e-02
1.870750647410750389e+01,9.803774558108564463e+00,9.803774558108564463e+00,-2.064503980051313192e-01,-1.033138996984206415e-01
1.921753549575805664e+01,9.687579924477127236e+00,9.687579924477127236e+00,-2.186745499859199526e-01,-2.433635417595780837e-01
1.922771006077528000e+01,9.684892244861027066e+00,9.684892244861027066e+00,-2.686198839963793716e-01,-3.011885646928114113e-01
1.974104446917772293e+01,9.541995458589182633e+00,9.541995458589182633e+00,-3.083844073795916074e-01,-4.496861684407882365e-01
1.975187675282359123e+01,9.538939241790753698e+00,9.538939241790753698e+00,-3.177993158601566392e-01,-4.651833517097081483e-01
2.026078194752335548e+01,9.387627144367954202e+00,9.387627144367954202e+00,-2.607802434056338825e-01,-4.481126644229505018e-01
2.027173683419823647e+01,9.384618609381927712e+00,9.384618609381927712e+00,-3.101404447132694031e-01,-5.344229171158509928e-01
2.078339799493551254e+01,9.241605057970494030e+00,9.241605057970494030e+00,-2.689945940456794915e-01,-5.392277547121793191e-01
2.079582921788096428e+01,9.239083035838451252e+00,9.239083035838451252e+00,-2.704550443436204432e-01,-5.438888623556792368e-01
2.130651085451245308e+01,9.125495399248816142e+00,9.125495399248816142e+00,-1.925007637748166189e-01,-4.801019740454215423e-01
2.131763514876365662e+01,9.122840731194022723e+00,9.122840731194022723e+00,-1.914488263167868354e-01,-4.815467510412396734e-01
2.182815653830766678e+01,9.056333278865436043e+00,9.056333278865436043e+00,-7.918961911812516519e-02,-3.587972718103848990e-01
2.183900465071201324e+01,9.055655187023633701e+00,9.055655187023633701e+00,-6.206612951658030397e-02,-2.881064202025385157e-01
2.236409632489085197e+01,9.052946081382239996e+00,9.052946081382239996e+00,6.240308798872717944e-02,-1.829638062039506963e-01
2.237454763799905777e+01,9.053511041470397203e+00,9.053511041470397203e+00,5.263314540613350800e-02,-1.459821694448137919e-01
2.289952601119875908e+01,9.115656953493214587e+00,9.115656953493214587e+00,1.863472768434348836e-01,-3.159114163029386191e-02
2.291124732792377472e+01,9.117420145027514522e+00,9.117420145027514522e+00,1.832538561984620173e-01,-2.811597714886815425e-02
2.341787178069353104e+01,9.229337605305092396e+00,9.229337605305092396e+00,2.257290211449713979e-01,7.185887418490466416e-02
2.342873599007725716e+01,9.232131525024982466e+00,9.232131525024982466e+00,2.751448431542513617e-01,8.910346104213928697e-02
2.393656974285840988e+01,9.383013351754399878e+00,9.383013351754399878e+00,2.847772016789207328e-01,1.458506435698225800e-01
2.394831535965204239e+01,9.388078020389007960e+00,9.388078020389007960e+00,3.545288658539647031e-01,1.828866571393028551e-01
2.447109593451023102e+01,9.574999142099862581e+00,9.574999142099862581e+00,3.392839882629061776e-01,2.065481978665850704e-01
2.448213624209165573e+01,9.578683453391398928e+00,9.578683453391398928e+00,3.270343703938749513e-01,1.994759833986670117e-01
2.499345943704247475e+01,9.784660049813000526e+00,9.784660049813000526e+00,4.391254756040297025e-01,2.862981520007856773e-01
2.500554197281599045e+01,9.788873980246924233e+00,9.788873980246924233e+00,4.354376446702445946e-01,2.841022903441903225e-01
2.552077505737543106e+01,1.000471724182823685e+01,1.000471724182823685e+01,3.675625896796930192e-01,2.431108700442941029e-01
2.553294579312205315e+01,1.001124356386212533e+01,1.001124356386212533e+01,4.406898413332527298e-01,2.914042613225475975e-01
2.604590205475687981e+01,1.022453400029623616e+01,1.022453400029623616e+01,4.366409322319242392e-01,2.798121216672555533e-01
2.605985680595040321e+01,1.023048775144521727e+01,1.023048775144521727e+01,3.510955603150733850e-01,2.246197106427594292e-01
2.661938748508691788e+01,1.045246686462466101e+01,1.045246686462466101e+01,4.059745557206895228e-01,2.340557114041352804e-01
2.663031980395317078e+01,1.045591726211793038e+01,1.045591726211793038e+01,3.940765298409587558e-01,2.266053129908129904e-01
2.713493627682328224e+01,1.063354116289236906e+01,1.063354116289236906e+01,2.863307540479809177e-01,1.315455472067128539e-01
2.714529969170689583e+01,1.063696943010936735e+01,1.063696943010936735e+01,3.395014835710696843e-01,1.548913025852804992e-01
2.765284439176321030e+01,1.078433645135114283e+01,1.078433645135114283e+01,2.660841392554402773e-01,5.836280115474323793e-02
2.766380531340837479e+01,1.078689364794945327e+01,1.078689364794945327e+01,2.624656993212681755e-01,5.574935862364682748e-02
2.817189751937985420e+01,1.089215041025557618e+01,1.089215041025557618e+01,1.321392899519935327e-01,-5.262476680982786092e-02
2.818329624831676483e+01,1.089386644336987686e+01,1.089386644336987686e+01,1.656808212207039332e-01,-6.955336284777402511e-02
2.871382620185613632e+01,1.094786806230765031e+01,1.094786806230765031e+01,4.596277746138355269e-02,-2.280668424331722122e-01
2.872448491677641869e+01,1.094827228807604058e+01,1.094827228807604058e+01,4.347340202990324087e-02,-2.310505735183099318e-01
2.923746138066053391e+01,1.093664850656161924e+01,1.093664850656161924e+01,-7.255545484987635518e-02,-3.256835602448049372e-01
2.924922401085495949e+01,1.093579211240650473e+01,1.093579211240650473e+01,-8.965877432522972867e-02,-3.950982771879552047e-01
2.976176616922020912e+01,1.086617910442184254e+01,1.086617910442184254e+01,-1.904512647115552681e-01,-5.008289266806187356e-01
2.977252008393406868e+01,1.086439310808631120e+01,1.086439310808631120e+01,-1.942079027394072455e-01,-5.179810603806345171e-01
3.028415793180465698e+01,1.075239076807989491e+01,1.075239076807989491e+01,-2.645825725817729790e-01,-5.518821385898320386e-01
3.029677747562527657e+01,1.075006349989871524e+01,1.075006349989871524e+01,-2.130400781251040598e-01,-4.427940002472041670e-01
3.081900203600525856e+01,1.061070383905627246e+01,1.061070383905627246e+01,-2.959583266648024846e-01,-5.147835861850857953e-01
3.083012316003441811e+01,1.060818140505064555e+01,1.060818140505064555e+01,-2.302838948256891172e-01,-3.992107485884410778e-01
3.133375371620059013e+01,1.046741007340385288e+01,1.046741007340385288e+01,-2.859167160988107526e-01,-4.040301208211083406e-01
3.134544124826788902e+01,1.046463975560522819e+01,1.046463975560522819e+01,-2.944658372527442225e-01,-4.140212766063910976e-01
3.185409295931458473e+01,1.033314292920938193e+01,1.033314292920938193e+01,-2.042930722730318394e-01,-1.945247335886968187e-01
3.186542858555912971e+01,1.033055992726092320e+01,1.033055992726092320e+01,-2.488264797698036546e-01,-2.339042124520851473e-01
3.237698373198509216e+01,1.022442986058112702e+01,1.022442986058112702e+01,-1.951991644130401937e-01,-3.291319770282186141e-02
3.238768964633345604e+01,1.022161300458319388e+01,1.022161300458319388e+01,-1.896137400066777445e-01,-2.647114225950986111e-02
3.291510066017508507e+01,1.014050652449029855e+01,1.014050652449029855e+01,-1.407137133565328213e-01,1.526077789021584863e-01
3.292586372047662735e+01,1.013918670688539514e+01,1.013918670688539514e+01,-1.380601279439730433e-01,1.538052923923061144e-01
3.343819597736001015e+01,1.008258798160232139e+01,1.008258798160232139e+01,-9.703610743194701627e-02,2.947850696422449346e-01
3.344921223446726799e+01,1.008171211544829582e+01,1.008171211544829582e+01,-7.808886781468515892e-02,2.409810104000875697e-01
3.397007950022816658e+01,1.004282733046799336e+01,1.004282733046799336e+01,-5.026033978587918227e-02,3.182456305228953397e-01
3.398121975734829903e+01,1.004217397158681457e+01,1.004217397158681457e+01,-6.173972238308067517e-02,3.960811931467134173e-01
3.449969497695565224e+01,1.001700271015291754e+01,1.001700271015291754e+01,-4.061191856656876098e-02,4.797205267973225773e-01
3.451161281391978264e+01,1.001661662575027734e+01,1.001661662575027734e+01,-3.990100051147749127e-02,4.764941211496953599e-01
3.503345735743641853e+01,1.000024754198375909e+01,1.000024754198375909e+01,-2.748398046037436870e-02,5.308800841176797292e-01
3.504395353049039841e+01,9.999996404575181685e+00,9.999996404575181685e+00,-2.725342587730494870e-02,5.299790131666703985e-01
3.555276411026716232e+01,9.988199576544721126e+00,9.988199576544721126e+00,-2.365805230546413895e-02,5.407353120106428435e-01
3.556352373957633972e+01,9.987977104083332947e+00,9.987977104083332947e+00,-2.311492784521362864e-02,5.277713404905348682e-01
3.607553352788090706e+01,9.975746823363495608e+00,9.975746823363495608e+00,-2.859971010096273858e-02,5.063594873540466779e-01
3.608610256016254425e+01,9.975478015115079700e+00,9.975478015115079700e+00,-2.872760333616497519e-02,5.044933443953958374e-01
3.659382243081927299e+01,9.958321487801907068e+00,9.958321487801907068e+00,-3.518237385549127794e-02,3.663152425772864262e-01
3.660623646527528763e+01,9.957886468569828509e+00,9.957886468569828509e+00,-4.369344025683119526e-02,4.496451864417494448e-01
3.711941045150160789e+01,9.931017851399385421e+00,9.931017851399385421e+00,-6.698576427623947893e-02,3.583816660421845768e-01
3.713022528588771820e+01,9.930390637363972317e+00,9.930390637363972317e+00,-6.745358016289060288e-02,3.560686889164443869e-01
3.764377357810735703e+01,9.889261449633748313e+00,9.889261449633748313e+00,-1.007648060824095637e-01,2.366579758399822708e-01
3.765497850999236107e+01,9.888319119993573381e+00,9.888319119993573381e+00,-1.026952721719709416e-01,2.368800423954375844e-01
3.817555081844329834e+01,9.827751679014683717e+00,9.827751679014683717e+00,-1.464116636093137913e-01,8.002098359272125094e-02
3.818651865050196648e+01,9.826417855911000032e+00,9.826417855911000032e+00,-1.472327896745895259e-01,7.673368102247835054e-02
3.871100556850433350e+01,9.740992293488554665e+00,9.740992293488554665e+00,-2.010648467173581366e-01,-1.170955925434036260e-01
3.872174049913883209e+01,9.739113544718470905e+00,9.739113544718470905e+00,-2.027639535135961069e-01,-1.214478841911059703e-01
3.922827387228608131e+01,9.628868413428365969e+00,9.628868413428365969e+00,-2.577507048286520330e-01,-3.283516121867613435e-01
3.923989070579409599e+01,9.626430677776161460e+00,9.626430677776161460e+00,-2.574365657626032089e-01,-3.304735567595251666e-01
3.975479749962687492e+01,9.494091780181598494e+00,9.494091780181598494e+00,-2.252561612138492819e-01,-3.794790182053198180e-01
3.976680273190140724e+01,9.491246151386137697e+00,9.491246151386137697e+00,-2.852503003033746154e-01,-4.824293522196043682e-01
4.028115562349557877e+01,9.354172410015220152e+00,9.354172410015220152e+00,-2.774716183836289929e-01,-5.574850154817845294e-01
4.029215625673532486e+01,9.350338366611614660e+00,9.350338366611614660e+00,-2.137317627543211529e-01,-4.314583359283474806e-01
4.080787417665123940e+01,9.225119935833719254e+00,9.225119935833719254e+00,-1.837350723356223625e-01,-4.386976687666077623e-01
4.081954126805067062e+01,9.222703821969641780e+00,9.222703821969641780e+00,-2.310379283883889912e-01,-5.537619323813913752e-01
4.132551106438040733e+01,9.127768437033527249e+00,9.127768437033527249e+00,-1.631473428510332724e-01,-5.015002909529719943e-01
4.133695776015520096e+01,9.125584260399383751e+00,9.125584260399383751e+00,-1.560654268136119072e-01,-4.846965541476677686e-01
4.185934774205088615e+01,9.073613652013881037e+00,9.073613652013881037e+00,-4.031936097597110802e-02,-2.887060496436610890e-01
4.187016143277287483e+01,9.073164619610144754e+00,9.073164619610144754e+00,-4.656579052522147322e-02,-3.468097420367577399e-01
4.239476591721177101e+01,9.082321170475077921e+00,9.082321170475077921e+00,8.041563788196981477e-02,-1.686005715028748853e-01
4.240624880418181419e+01,9.083090334387312836e+00,9.083090334387312836e+00,8.161990884616443509e-02,-1.632713684388775732e-01
4.291196210682392120e+01,9.147768356712568050e+00,9.147768356712568050e+00,1.880333626747443532e-01,-1.685939363023081228e-02
4.292267169803380966e+01,9.150467434487689289e+00,9.150467434487689289e+00,1.864138444314988874e-01,-1.243331639759759355e-02
4.342787949740886688e+01,9.261163486263441769e+00,9.261163486263441769e+00,2.711656287896602180e-01,1.070305422497419556e-01
4.343936748802661896e+01,9.263815428380977934e+00,9.263815428380977934e+00,2.815679240093516000e-01,1.127308721607711561e-01
4.395010578259825706e+01,9.412593103625285451e+00,9.412593103625285451e+00,3.427227461354931393e-01,2.050204365366958825e-01
4.396053007245063782e+01,9.415603579429609127e+00,9.415603579429609127e+00,2.702658577270256046e-01,1.623860724727421712e-01
4.446812557056546211e+01,9.592483070119971700e+00,9.592483070119971700e+00,3.890422182895036940e-01,2.717083645588758145e-01
4.447908366098999977e+01,9.595978271759930678e+00,9.595978271759930678e+00,3.052371820672306058e-01,2.135841598975396494e-01
4.499149575084447861e+01,9.791314366867519325e+00,9.791314366867519325e+00,3.325581438957669889e-01,2.478322906433128026e-01
4.500258704647421837e+01,9.797342202444927040e+00,9.797342202444927040e+00,4.208438618825027788e-01,3.139434423337306157e-01
4.551883543282747269e+01,1.000410990679900181e+01,1.000410990679900181e+01,4.406442860169335063e-01,3.330293770516412621e-01
4.552947932481765747e+01,1.000810654923848020e+01,1.000810654923848020e+01,4.298109045929976446e-01,3.247906819042967186e-01
4.604813721776008606e+01,1.021638366614084070e+01,1.021638366614084070e+01,4.226581621747271811e-01,3.097620846040705089e-01
4.606112100556492805e+01,1.021992868515942199e+01,1.021992868515942199e+01,3.266828868838445032e-01,2.391794398723945392e-01
4.658022049069404602e+01,1.041834381753940697e+01,1.041834381753940697e+01,3.836744620322463106e-01,2.571802074277762529e-01
4.659176158532500267e+01,1.042351982650888509e+01,1.042351982650888509e+01,3.597399587565774937e-01,2.402735081481033319e-01
4.710070314258337021e+01,1.059658559086635954e+01,1.059658559086635954e+01,3.396584472788788389e-01,1.865983176394969689e-01
4.711132776364684105e+01,1.059986924900859862e+01,1.059986924900859862e+01,3.376218502598504756e-01,1.843665614890355187e-01
4.762451234459877014e+01,1.074736198813052290e+01,1.074736198813052290e+01,2.669285973890822561e-01,8.176106549235839793e-02
4.763541766628623009e+01,1.074975195112613946e+01,1.074975195112613946e+01,2.624417089712949291e-01,7.871552756233413106e-02
4.814888434857130051e+01,1.085845946699627973e+01,1.085845946699627973e+01,1.805255675350281308e-01,-5.050177200978112069e-02
4.815977897867560387e+01,1.086012218128292517e+01,1.086012218128292517e+01,1.749673818473240772e-01,-5.224501727179031718e-02
4.868034186959266663e+01,1.092063428017168292e+01,1.092063428017168292e+01,6.972292206057773001e-02,-2.175453155608408906e-01
4.869129519537091255e+01,1.092122558192510873e+01,1.092122558192510873e+01,6.479424287704205199e-02,-2.119924920704008287e-01
4.920176812261343002e+01,1.092353288855342974e+01,1.092353288855342974e+01,-5.463605431970108839e-02,-3.903747858684525340e-01
4.921166969090700150e+01,1.092301269269817787e+01,1.092301269269817787e+01,-5.563678971753915903e-02,-3.852004662213914798e-01
4.972686564922332764e+01,1.087031111293149443e+01,1.087031111293149443e+01,-1.256729886730312273e-01,-4.155118194899998230e-01
4.973769921809434891e+01,1.086803751825355135e+01,1.086803751825355135e+01,-1.553483384931553246e-01,-5.081705733101848921e-01
5.025434109196066856e+01,1.077439994805729739e+01,1.077439994805729739e+01,-2.252046933449491917e-01,-5.638545704855779661e-01
5.026556186005473137e+01,1.077233196004097593e+01,1.077233196004097593e+01,-2.216315457587825222e-01,-5.526898877451280612e-01
5.077218754217028618e+01,1.065467638045702792e+01,1.065467638045702792e+01,-2.634377390371867023e-01,-5.422766010864776831e-01
5.078414100781083107e+01,1.065237125778056715e+01,1.065237125778056715e+01,-2.041601288702565853e-01,-4.186926291141368495e-01
5.129158958420157433e+01,1.052596531834266180e+01,1.052596531834266180e+01,-2.666114452168244497e-01,-4.420738741920615666e-01
5.130463454872369766e+01,1.052238035549030215e+01,1.052238035549030215e+01,-2.157356485319894546e-01,-3.550367918575325632e-01
5.182029090449213982e+01,1.039861559282602599e+01,1.039861559282602599e+01,-2.414708368895901458e-01,-2.716758415973075103e-01
5.183200716599822044e+01,1.039636303767847103e+01,1.039636303767847103e+01,-2.372845107036170020e-01,-2.639354399385673844e-01
5.234482943266630173e+01,1.029175812027356862e+01,1.029175812027356862e+01,-1.945917935060492709e-01,-5.621866206322323478e-02
5.235567200183868408e+01,1.029015429100696899e+01,1.029015429100696899e+01,-1.533477181531850420e-01,-4.161386990331195079e-02
5.286885046213865280e+01,1.020718942498002058e+01,1.020718942498002058e+01,-1.204249914415811418e-01,1.014031683872929079e-01
5.288135392591357231e+01,1.020562775837594494e+01,1.020562775837594494e+01,-1.513196122044035974e-01,1.313470739082944760e-01
5.339003657922148705e+01,1.014136636749060116e+01,1.014136636749060116e+01,-1.178997835111772474e-01,2.749625324011795158e-01
5.340136799588799477e+01,1.014030070415001816e+01,1.014030070415001816e+01,-9.509995420522443510e-02,2.249322918010498995e-01
5.393188240379095078e+01,1.008850888042043614e+01,1.008850888042043614e+01,-7.214654807938813974e-02,3.115859729198255934e-01
5.394340122118592262e+01,1.008719786903137283e+01,1.008719786903137283e+01,-7.450973958675888298e-02,3.264092979761379354e-01
5.445694720372557640e+01,1.004795784218750221e+01,1.004795784218750221e+01,-6.988746695064662617e-02,4.591581871526528857e-01
5.446918582171201706e+01,1.004729269691511639e+01,1.004729269691511639e+01,-5.839083753009788325e-02,3.861608973005914436e-01
5.498922451585531235e+01,1.001498747523431376e+01,1.001498747523431376e+01,-6.072540358772471336e-02,5.200436954644338527e-01
5.500213283672928810e+01,1.001445119558667862e+01,1.001445119558667862e+01,-5.635613171577347202e-02,5.493125905800866349e-01
5.551483161747455597e+01,9.986121295667029329e+00,9.986121295667029329e+00,-5.622787255532557538e-02,5.262114614014379299e-01
5.552685543522238731e+01,9.985561733502548165e+00,9.985561733502548165e+00,-5.765498535055257889e-02,5.394873454182658179e-01
5.605967224761843681e+01,9.956177937047131721e+00,9.956177937047131721e+00,-6.044856514009211423e-02,5.073875012894468739e-01
5.607192776724696159e+01,9.955372104258181309e+00,9.955372104258181309e+00,-4.764611030942944581e-02,3.976651143343445938e-01
5.658909605816006660e+01,9.923311829792563543e+00,9.923311829792563543e+00,-7.246350722169836445e-02,4.547406250520857895e-01
5.660028246790170670e+01,9.922663627620195825e+00,9.922663627620195825e+00,-5.953655982828820470e-02,3.709672485355142157e-01
5.710954111069440842e+01,9.883841564022461057e+00,9.883841564022461057e+00,-7.321388240981718809e-02,2.926117091664792724e-01
5.712120427563786507e+01,9.882947770804712206e+00,9.882947770804712206e+00,-9.128420651123292373e-02,3.610633972246368728e-01
5.764118472859263420e+01,9.832451330206611217e+00,9.832451330206611217e+00,-1.148185170080751050e-01,2.307628889270496586e-01
5.765233358368277550e+01,9.830805313505994292e+00,9.830805313505994292e+00,-1.175289232488552216e-01,2.304329413674643945e-01
5.817965609952807426e+01,9.764803304059732625e+00,9.764803304059732625e+00,-1.250281134321795662e-01,5.704287442904742989e-02
5.819134356826543808e+01,9.763286443167242368e+00,9.763286443167242368e+00,-1.520078911251943055e-01,6.554704988914750174e-02
5.871162112429738045e+01,9.678588807013104756e+00,9.678588807013104756e+00,-1.625794890664167269e-01,-1.102132743218575683e-01
5.872415981441736221e+01,9.676647852161988084e+00,9.676647852161988084e+00,-1.933357328844920175e-01,-1.346394132450079439e-01
5.923031625151634216e+01,9.574329792702535258e+00,9.574329792702535258e+00,-1.932970154918223216e-01,-2.809970827054364406e-01
5.924262583255767822e+01,9.571084301749920087e+00,9.571084301749920087e+00,-1.891407127267541455e-01,-2.781457883595628289e-01
5.974389116093516350e+01,9.454930164917197288e+00,9.454930164917197288e+00,-1.998851040259097545e-01,-3.890248396287709909e-01
5.975459620356559753e+01,9.452537984407856086e+00,9.452537984407856086e+00,-2.045379657300117060e-01,-3.997648038989609631e-01
6.025612973421812057e+01,9.334637019130360258e+00,9.334637019130360258e+00,-2.470575248622708386e-01,-5.810788461352522916e-01
6.026746039092540741e+01,9.331374461209700044e+00,9.331374461209700044e+00,-2.416115933701945551e-01,-5.710854885052185637e-01
6.078770225122570992e+01,9.221691029973609233e+00,9.221691029973609233e+00,-1.661474764240722379e-01,-4.751598023378100777e-01
